NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	30
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:23:04
DATA_INCLUDED	Position
DATA_TYPES	SL_pos_X	SL_pos_Y	SL_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z

Frame	Time	SL_pos_X	SL_pos_Y	SL_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	
924	9.23000	269.123	255.497	1625.774	496.398	223.503	38.683	322.720	184.220	590.394	240.008	202.932	106.590	253.185	-181.479	111.530	314.665	-146.181	592.026	510.747	-203.886	39.479	275.051	-187.884	1630.761	284.522	-191.409	1045.300	270.615	224.087	1045.996
925	9.24000	269.648	255.711	1624.952	496.452	223.479	38.454	323.362	184.014	590.374	240.122	202.829	106.606	253.107	-181.496	111.538	314.035	-146.078	592.117	510.749	-203.882	39.494	275.664	-188.236	1630.263	285.452	-191.478	1045.334	271.792	224.127	1045.795
926	9.25000	270.103	255.943	1624.197	496.492	223.426	38.277	323.836	183.950	590.468	240.226	202.775	106.591	253.039	-181.509	111.521	313.455	-146.025	592.201	510.735	-203.903	39.531	276.245	-188.561	1629.838	286.267	-191.590	1045.343	272.954	224.126	1045.684
927	9.26000	270.575	256.245	1623.542	496.539	223.404	38.165	324.152	183.786	590.439	240.247	202.772	106.589	252.991	-181.512	111.555	312.936	-145.962	592.250	510.726	-203.933	39.544	276.780	-188.786	1629.472	287.005	-191.713	1045.405	274.044	224.135	1045.541
928	9.27000	270.972	256.538	1623.063	496.522	223.370	38.158	324.240	183.674	590.419	240.199	202.786	106.597	252.909	-181.542	111.559	312.418	-145.910	592.317	510.720	-203.946	39.585	277.284	-188.994	1629.079	287.627	-191.880	1045.398	274.949	224.297	1045.373
929	9.28000	271.346	256.891	1622.593	496.492	223.331	38.230	324.167	183.512	590.330	240.070	202.806	106.548	252.854	-181.554	111.540	311.947	-145.870	592.301	510.710	-203.943	39.610	277.804	-189.249	1628.806	288.186	-192.010	1045.426	275.465	225.680	1045.857
930	9.29000	271.708	257.268	1622.130	496.463	223.307	38.323	324.058	183.343	590.301	239.939	202.902	106.494	252.842	-181.550	111.539	311.554	-145.797	592.362	510.700	-203.957	39.638	278.323	-189.421	1628.499	288.699	-192.229	1045.422	276.112	226.028	1046.081
931	9.30000	272.131	257.646	1621.670	496.423	223.282	38.390	323.858	183.091	590.242	239.827	202.912	106.469	252.795	-181.538	111.520	311.088	-145.754	592.389	510.703	-203.969	39.684	278.838	-189.629	1628.238	289.091	-192.370	1045.422	276.544	226.386	1046.528
932	9.31000	272.513	258.036	1621.219	496.400	223.262	38.474	323.604	182.906	590.285	239.761	202.886	106.423	252.736	-181.546	111.466	310.660	-145.773	592.419	510.687	-203.980	39.740	279.359	-189.805	1627.890	289.292	-192.578	1045.523	277.168	226.303	1046.531
933	9.32000	272.892	258.382	1620.823	496.379	223.237	38.570	323.215	182.677	590.273	239.704	202.893	106.394	252.683	-181.517	111.455	310.231	-145.758	592.473	510.680	-203.979	39.797	279.914	-189.994	1627.594	288.872	-192.969	1045.621	277.769	226.086	1046.536
934	9.33000	273.188	258.702	1620.522	496.359	223.202	38.650	322.815	182.400	590.254	239.633	202.900	106.369	252.607	-181.488	111.425	309.826	-145.768	592.414	510.648	-204.005	39.862	280.520	-190.179	1627.316	287.874	-193.821	1045.524	278.181	226.121	1046.675
935	9.34000	273.379	258.957	1620.281	496.336	223.172	38.737	322.338	182.234	590.234	239.607	202.898	106.342	252.544	-181.447	111.400	309.352	-145.772	592.445	510.637	-204.020	39.918	281.138	-190.368	1627.009	286.290	-194.687	1045.630	278.227	226.493	1046.956
936	9.35000	273.471	259.155	1620.143	496.308	223.144	38.887	321.850	182.039	590.253	239.548	202.945	106.339	252.492	-181.408	111.392	308.838	-145.810	592.404	510.617	-204.024	39.989	281.765	-190.596	1626.656	284.943	-195.004	1045.555	277.053	228.350	1047.975
937	9.36000	273.404	259.347	1620.150	496.263	223.111	39.099	321.287	181.864	590.325	239.467	202.977	106.308	252.430	-181.387	111.395	308.213	-145.885	592.455	510.610	-204.018	40.054	282.317	-190.820	1626.264	284.253	-194.559	1045.315	275.838	230.214	1048.982
938	9.37000	273.222	259.523	1620.265	496.233	223.075	39.311	320.764	181.618	590.294	239.371	203.049	106.267	252.379	-181.395	111.441	307.646	-145.928	592.497	510.585	-204.020	40.123	282.762	-191.146	1625.832	284.052	-193.870	1045.041	274.777	231.597	1049.885
939	9.38000	272.993	259.551	1620.483	496.159	223.023	39.518	320.331	181.466	590.302	239.219	203.150	106.234	252.310	-181.375	111.467	307.091	-145.981	592.590	510.573	-204.032	40.207	283.008	-191.501	1625.412	283.929	-193.401	1044.966	274.052	232.701	1050.486
940	9.39000	272.711	259.654	1620.800	496.095	223.011	39.761	319.864	181.283	590.336	239.087	203.286	106.254	252.227	-181.394	111.496	306.588	-146.057	592.616	510.540	-204.010	40.310	283.073	-191.901	1625.031	283.847	-193.128	1045.019	273.618	233.509	1050.831
941	9.40000	272.443	259.648	1621.154	496.041	222.988	40.023	319.487	181.147	590.335	238.939	203.377	106.212	252.144	-181.436	111.504	306.007	-146.178	592.726	510.532	-204.018	40.383	282.917	-192.276	1624.838	283.868	-192.981	1045.119	273.431	234.008	1050.965
942	9.41000	272.295	259.567	1621.450	495.984	222.954	40.289	319.117	181.027	590.348	238.820	203.462	106.135	252.052	-181.482	111.491	305.362	-146.342	592.715	510.511	-204.031	40.459	282.615	-192.644	1624.727	283.933	-192.968	1045.187	273.446	234.180	1050.932
943	9.42000	272.265	259.439	1621.732	495.918	222.950	40.564	318.808	180.964	590.371	238.710	203.537	106.082	251.984	-181.584	111.452	304.695	-146.492	592.790	510.492	-204.039	40.511	282.296	-192.963	1624.719	283.903	-193.008	1045.234	273.618	234.013	1050.778
944	9.43000	272.369	259.277	1621.881	495.840	222.966	40.867	318.563	180.827	590.322	238.565	203.603	106.031	251.925	-181.641	111.445	304.108	-146.565	592.791	510.466	-204.052	40.592	281.998	-193.227	1624.744	283.730	-193.090	1045.308	273.902	233.490	1050.547
945	9.44000	272.585	258.968	1621.939	495.762	222.962	41.185	318.390	180.794	590.337	238.345	203.633	105.997	251.848	-181.702	111.429	303.515	-146.565	592.787	510.449	-204.057	40.654	281.767	-193.420	1624.815	283.505	-193.328	1045.397	274.254	232.595	1050.285
946	9.45000	272.930	258.566	1621.923	495.688	222.978	41.499	318.190	180.769	590.325	238.164	203.675	105.951	251.822	-181.688	111.407	302.952	-146.508	592.811	510.447	-204.057	40.698	281.682	-193.547	1624.891	283.254	-193.559	1045.489	274.628	231.315	1050.035
947	9.46000	273.326	258.193	1621.836	495.658	222.989	41.642	317.981	180.779	590.301	238.069	203.706	105.914	251.771	-181.717	111.378	302.364	-146.393	592.763	510.428	-204.052	40.781	281.711	-193.668	1624.974	283.095	-193.647	1045.450	274.973	230.473	1049.652
948	9.47000	273.826	257.774	1621.707	495.646	223.008	41.667	317.764	180.793	590.318	238.056	203.691	105.888	251.727	-181.690	111.346	301.804	-146.285	592.742	510.405	-204.066	40.830	281.875	-193.788	1625.058	282.976	-193.709	1045.433	275.422	229.740	1049.167
949	9.48000	274.384	257.271	1621.533	495.677	223.050	41.597	317.420	180.757	590.345	238.104	203.695	105.916	251.666	-181.661	111.287	301.230	-146.189	592.662	510.385	-204.075	40.889	282.203	-193.899	1625.137	282.840	-193.842	1045.410	275.742	229.006	1048.789
950	9.49000	274.961	256.716	1621.412	495.693	223.092	41.513	317.000	180.807	590.466	238.161	203.676	105.944	251.630	-181.634	111.250	300.670	-146.046	592.614	510.371	-204.064	40.934	282.704	-193.993	1625.182	282.708	-193.846	1045.338	276.112	228.096	1048.374
951	9.50000	275.507	256.214	1621.253	495.713	223.129	41.419	316.473	180.699	590.514	238.256	203.647	105.996	251.561	-181.608	111.256	300.143	-145.898	592.708	510.352	-204.083	40.987	283.291	-194.016	1625.256	282.598	-193.759	1045.194	276.479	227.289	1048.070
952	9.51000	276.045	255.721	1621.130	495.742	223.179	41.326	315.834	180.666	590.600	238.291	203.591	105.986	251.517	-181.581	111.238	299.692	-145.720	592.653	510.340	-204.076	41.042	283.928	-194.082	1625.339	282.543	-193.647	1045.080	276.856	226.500	1047.786
953	9.52000	276.507	255.205	1621.040	495.732	223.190	41.322	315.154	180.611	590.658	238.259	203.540	105.996	251.474	-181.523	111.236	299.319	-145.657	592.621	510.329	-204.080	41.082	284.573	-194.140	1625.501	282.514	-193.481	1044.928	277.152	225.747	1047.500
954	9.53000	276.902	254.695	1620.935	495.733	223.202	41.307	314.485	180.464	590.611	238.258	203.465	105.981	251.433	-181.476	111.221	299.101	-145.591	592.506	510.320	-204.069	41.143	285.153	-194.235	1625.621	282.465	-193.361	1044.802	277.428	225.210	1047.248
955	9.54000	277.187	254.216	1620.878	495.735	223.205	41.298	313.874	180.397	590.618	238.231	203.432	105.940	251.414	-181.431	111.209	298.925	-145.510	592.450	510.316	-204.060	41.169	285.691	-194.381	1625.692	282.427	-193.284	1044.744	277.484	225.068	1047.157
956	9.55000	277.393	253.678	1620.810	495.736	223.194	41.339	313.415	180.250	590.574	238.191	203.406	105.915	251.416	-181.387	111.205	298.902	-145.473	592.462	510.315	-204.059	41.148	286.135	-194.564	1625.764	282.385	-193.224	1044.695	277.403	224.966	1047.058
957	9.56000	277.507	253.159	1620.784	495.737	223.169	41.342	313.089	180.103	590.526	238.173	203.395	105.883	251.455	-181.410	111.212	298.976	-145.467	592.463	510.329	-204.074	41.113	286.480	-194.802	1625.800	282.331	-193.206	1044.681	277.125	225.138	1047.132
958	9.57000	277.552	252.652	1620.796	495.710	223.155	41.363	312.894	180.058	590.538	238.130	203.408	105.852	251.539	-181.435	111.208	299.089	-145.473	592.482	510.336	-204.062	41.055	286.725	-195.073	1625.765	282.277	-193.206	1044.677	276.860	225.217	1047.208
959	9.58000	277.550	252.166	1620.835	495.705	223.131	41.445	312.809	180.080	590.593	238.055	203.480	105.869	251.588	-181.457	111.211	299.254	-145.507	592.479	510.349	-204.065	41.023	286.937	-195.406	1625.635	282.233	-193.216	1044.684	276.672	225.152	1047.172
960	9.59000	277.436	251.746	1620.905	495.671	223.105	41.567	312.764	180.166	590.624	237.923	203.559	105.805	251.653	-181.478	111.210	299.460	-145.503	592.494	510.358	-204.061	40.999	287.060	-195.786	1625.487	282.226	-193.239	1044.683	276.429	225.063	1047.174
961	9.60000	277.282	251.347	1621.005	495.635	223.083	41.681	312.735	180.329	590.691	237.763	203.617	105.776	251.684	-181.456	111.176	299.610	-145.517	592.503	510.364	-204.048	40.967	287.115	-196.226	1625.223	282.231	-193.250	1044.678	276.154	225.066	1047.245
962	9.61000	277.083	251.000	1621.091	495.595	223.090	41.800	312.684	180.489	590.761	237.635	203.708	105.756	251.705	-181.496	111.182	299.710	-145.525	592.484	510.368	-204.045	40.957	287.187	-196.703	1624.890	282.244	-193.266	1044.618	275.897	224.973	1047.326
963	9.62000	276.854	250.644	1621.179	495.580	223.094	41.875	312.616	180.677	590.829	237.516	203.795	105.796	251.718	-181.485	111.160	299.772	-145.513	592.463	510.367	-204.043	40.942	287.233	-197.181	1624.533	282.281	-193.284	1044.584	275.571	224.845	1047.413
964	9.63000	276.631	250.283	1621.280	495.582	223.109	41.849	312.546	180.813	590.910	237.474	203.819	105.832	251.729	-181.476	111.163	299.803	-145.487	592.456	510.363	-204.044	40.956	287.325	-197.641	1624.078	282.323	-193.305	1044.520	275.208	224.706	1047.530
965	9.64000	276.453	249.935	1621.366	495.606	223.142	41.790	312.408	180.897	590.959	237.556	203.772	105.811	251.726	-181.469	111.161	299.774	-145.472	592.462	510.372	-204.038	40.942	287.423	-198.048	1623.557	282.382	-193.291	1044.464	274.801	224.562	1047.581
966	9.65000	276.335	249.560	1621.433	495.624	223.157	41.709	312.192	180.898	591.011	237.641	203.753	105.870	251.712	-181.458	111.168	299.701	-145.415	592.440	510.362	-204.052	40.957	287.542	-198.438	1623.055	282.444	-193.277	1044.413	274.464	224.457	1047.661
967	9.66000	276.243	249.180	1621.531	495.647	223.182	41.648	311.925	180.884	591.058	237.730	203.708	105.913	251.675	-181.428	111.143	299.566	-145.377	592.410	510.363	-204.030	40.966	287.717	-198.862	1622.566	282.524	-193.237	1044.337	274.138	224.329	1047.623
968	9.67000	276.196	248.782	1621.573	495.649	223.206	41.685	311.622	180.873	591.094	237.748	203.641	105.900	251.656	-181.404	111.148	299.421	-145.363	592.378	510.367	-204.043	40.964	287.876	-199.208	1622.056	282.618	-193.198	1044.234	273.883	224.281	1047.588
969	9.68000	276.216	248.365	1621.661	495.621	223.232	41.768	311.249	180.731	591.083	237.703	203.603	105.906	251.665	-181.368	111.144	299.280	-145.333	592.356	510.359	-204.048	40.970	288.037	-199.573	1621.563	282.723	-193.165	1044.133	273.758	224.128	1047.500
970	9.69000	276.255	247.979	1621.716	495.598	223.246	41.896	310.917	180.606	591.070	237.664	203.529	105.857	251.661	-181.346	111.125	299.153	-145.282	592.330	510.365	-204.038	40.952	288.199	-199.957	1621.132	282.792	-193.142	1044.050	273.653	224.037	1047.448
971	9.70000	276.291	247.591	1621.827	495.565	223.247	42.094	310.592	180.525	591.051	237.593	203.491	105.826	251.671	-181.285	111.152	299.081	-145.285	592.333	510.362	-204.054	40.947	288.335	-200.304	1620.728	282.836	-193.110	1043.975	273.566	223.936	1047.342
972	9.71000	276.351	247.248	1621.907	495.540	223.257	42.259	310.410	180.371	590.948	237.443	203.491	105.781	251.681	-181.264	111.160	299.042	-145.265	592.306	510.366	-204.057	40.931	288.479	-200.644	1620.356	282.850	-193.101	1043.947	273.551	223.857	1047.256
973	9.72000	276.460	246.904	1621.978	495.480	223.258	42.475	310.341	180.341	590.922	237.252	203.552	105.753	251.700	-181.255	111.154	298.998	-145.313	592.279	510.371	-204.084	40.928	288.588	-200.975	1619.964	282.834	-193.136	1043.922	273.587	223.782	1047.203
974	9.73000	276.566	246.566	1622.031	495.402	223.252	42.759	310.402	180.340	590.896	237.084	203.611	105.728	251.699	-181.243	111.107	298.985	-145.348	592.257	510.356	-204.083	40.939	288.710	-201.248	1619.601	282.797	-193.250	1043.964	273.668	223.672	1047.201
975	9.74000	276.674	246.270	1622.099	495.332	223.249	43.058	310.565	180.438	590.901	236.888	203.711	105.649	251.715	-181.250	111.100	298.973	-145.413	592.237	510.353	-204.091	40.954	288.758	-201.363	1619.529	282.745	-193.386	1043.996	273.724	223.563	1047.263
976	9.75000	276.827	245.990	1622.179	495.270	223.246	43.359	310.862	180.567	590.933	236.721	203.815	105.625	251.719	-181.285	111.101	298.960	-145.479	592.228	510.353	-204.111	40.974	288.889	-201.616	1619.156	282.724	-193.584	1044.046	273.759	223.438	1047.377
977	9.76000	276.980	245.701	1622.247	495.238	223.245	43.551	311.170	180.678	590.938	236.570	203.912	105.639	251.720	-181.292	111.053	298.938	-145.558	592.215	510.338	-204.093	41.016	288.996	-201.857	1618.825	282.726	-193.748	1044.072	273.733	223.400	1047.628
978	9.77000	277.104	245.471	1622.305	495.238	223.261	43.566	311.466	180.861	590.990	236.577	203.963	105.635	251.732	-181.324	111.073	298.900	-145.635	592.237	510.334	-204.123	41.050	289.112	-202.077	1618.496	282.772	-193.905	1044.078	273.757	223.216	1047.832
979	9.78000	277.273	245.251	1622.374	495.281	223.288	43.369	311.704	180.929	591.071	236.670	203.987	105.651	251.791	-181.296	111.085	298.856	-145.658	592.232	510.329	-204.119	41.065	289.203	-202.339	1618.181	282.845	-194.074	1044.078	273.788	223.101	1048.009
980	9.79000	277.488	244.994	1622.427	495.355	223.320	43.028	311.846	180.901	591.082	236.860	203.966	105.678	251.785	-181.314	111.075	298.800	-145.666	592.209	510.322	-204.140	41.083	289.274	-202.561	1617.882	282.953	-194.156	1044.044	273.873	223.016	1048.134
981	9.80000	277.706	244.778	1622.523	495.443	223.365	42.635	311.890	180.859	591.139	237.109	203.950	105.802	251.796	-181.315	111.061	298.731	-145.681	592.168	510.328	-204.115	41.091	289.336	-202.762	1617.569	283.050	-194.201	1043.979	273.258	224.954	1048.763
982	9.81000	277.997	244.535	1622.570	495.521	223.348	42.283	311.846	180.720	591.153	237.288	203.882	105.908	251.818	-181.310	111.072	298.670	-145.694	592.156	510.317	-204.120	41.102	289.400	-202.935	1617.375	283.126	-194.237	1043.916	273.551	224.856	1048.589
983	9.82000	278.283	244.294	1622.579	495.595	223.353	42.026	311.676	180.509	591.172	237.489	203.735	105.924	251.816	-181.286	111.069	298.621	-145.663	592.114	510.322	-204.111	41.126	289.445	-203.114	1617.216	283.222	-194.220	1043.786	273.891	224.653	1048.411
984	9.83000	278.626	244.034	1622.603	495.642	223.365	41.831	311.360	180.257	591.128	237.620	203.527	105.947	251.828	-181.251	111.078	298.646	-145.637	592.113	510.323	-204.123	41.138	289.442	-203.292	1616.988	283.275	-194.200	1043.740	274.299	224.549	1048.152
985	9.84000	278.947	243.787	1622.586	495.681	223.363	41.634	311.039	179.975	591.058	237.691	203.344	106.002	251.826	-181.233	111.065	298.687	-145.617	592.100	510.322	-204.116	41.143	289.447	-203.475	1616.852	283.313	-194.157	1043.682	274.700	224.417	1048.024
986	9.85000	279.307	243.550	1622.578	495.693	223.354	41.486	310.693	179.707	590.985	237.686	203.205	106.006	251.836	-181.204	111.072	298.759	-145.691	592.142	510.310	-204.094	41.152	289.355	-203.640	1616.694	283.346	-194.142	1043.661	275.097	224.363	1047.928
987	9.86000	279.678	243.282	1622.544	495.727	223.337	41.366	310.429	179.488	590.886	237.690	203.107	106.003	251.846	-181.198	111.091	298.906	-145.753	592.131	510.315	-204.083	41.178	289.366	-203.765	1616.472	283.351	-194.150	1043.664	275.452	224.320	1047.794
988	9.87000	280.037	243.037	1622.512	495.743	223.310	41.241	310.278	179.324	590.796	237.669	203.046	105.959	251.855	-181.195	111.096	299.082	-145.854	592.181	510.313	-204.078	41.175	289.406	-203.142	1615.161	283.358	-194.223	1043.694	275.786	224.182	1047.677
989	9.88000	280.435	242.806	1622.491	495.747	223.274	41.139	310.311	179.246	590.723	237.613	203.058	105.960	251.875	-181.173	111.088	299.311	-145.955	592.193	510.319	-204.075	41.176	289.349	-203.320	1614.962	283.381	-194.354	1043.729	276.092	224.168	1047.660
990	9.89000	280.824	242.542	1622.411	495.748	223.237	41.116	310.529	179.234	590.677	237.578	203.069	105.912	251.858	-181.237	111.084	299.524	-146.086	592.136	510.331	-204.076	41.143	289.296	-203.482	1614.805	283.394	-194.526	1043.789	276.333	224.150	1047.679
991	9.90000	281.222	242.326	1622.371	495.759	223.217	41.076	310.859	179.312	590.678	237.503	203.131	105.913	251.956	-181.227	111.084	299.722	-146.169	592.141	510.342	-204.058	41.092	289.236	-203.637	1614.660	283.416	-194.690	1043.837	276.533	224.077	1047.763
992	9.91000	281.609	242.149	1622.329	495.761	223.190	41.015	311.287	179.396	590.686	237.459	203.195	105.917	252.007	-181.246	111.082	299.929	-146.284	592.192	510.363	-204.055	41.043	289.199	-203.785	1614.568	283.445	-194.891	1043.875	276.602	224.147	1048.053
993	9.92000	281.997	241.974	1622.304	495.771	223.187	40.928	311.810	179.463	590.631	237.431	203.240	105.922	252.062	-181.255	111.090	300.051	-146.393	592.200	510.373	-204.045	40.941	289.083	-203.915	1614.408	283.500	-195.108	1043.901	276.757	224.083	1048.232
994	9.93000	282.420	241.749	1622.274	495.815	223.189	40.751	312.336	179.508	590.644	237.487	203.248	105.903	252.123	-181.276	111.089	300.145	-146.482	592.208	510.395	-204.050	40.889	288.994	-204.028	1614.326	283.528	-195.281	1043.916	276.852	224.097	1048.449
995	9.94000	282.846	241.607	1622.268	495.895	223.173	40.437	312.868	179.520	590.614	237.612	203.207	105.944	252.144	-181.275	111.101	300.150	-146.521	592.209	510.417	-204.033	40.843	288.894	-204.156	1614.308	283.587	-195.407	1043.888	276.990	224.016	1048.659
996	9.95000	283.274	241.417	1622.228	495.999	223.216	40.039	313.273	179.482	590.612	237.824	203.210	106.035	252.169	-181.276	111.103	300.069	-146.543	592.212	510.425	-204.035	40.799	288.797	-204.256	1614.276	283.625	-195.506	1043.851	278.128	221.552	1047.638
997	9.96000	283.715	241.236	1622.239	496.074	223.248	39.682	313.580	179.412	590.652	238.017	203.132	106.079	252.148	-181.274	111.085	299.901	-146.547	592.209	510.434	-204.024	40.783	288.647	-204.374	1614.285	283.666	-195.575	1043.765	278.325	221.516	1047.645
998	9.97000	284.122	241.096	1622.224	496.138	223.273	39.414	313.773	179.266	590.661	238.198	202.983	106.187	252.116	-181.254	111.086	299.712	-146.557	592.181	510.430	-204.032	40.764	288.524	-204.468	1614.348	283.682	-195.631	1043.716	278.619	221.385	1047.555
