NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	30
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:32:21
DATA_INCLUDED	Position
DATA_TYPES	KR_pos_X	KR_pos_Y	KR_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z

Frame	Time	KR_pos_X	KR_pos_Y	KR_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	LR_pos_X	LR_pos_Y	LR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	
582	5.81000	368.845	-201.171	563.510	185.646	202.379	1365.328	475.481	-211.421	49.036	185.594	-134.527	1345.030	227.423	-175.598	108.095	214.291	226.896	103.203	-31.269	262.201	784.459	374.195	265.016	562.306	-5.699	-186.342	779.371	466.902	247.937	51.183
583	5.82000	369.648	-201.032	562.878	183.219	201.914	1358.813	475.440	-211.531	49.298	183.435	-134.765	1338.232	227.438	-175.441	108.033	214.226	226.997	103.204	-33.155	262.635	778.179	374.880	265.261	561.923	-7.305	-186.376	773.225	466.829	247.964	51.678
584	5.83000	370.273	-200.718	562.325	180.918	201.479	1352.424	475.406	-211.599	49.646	181.045	-135.034	1331.216	227.434	-175.315	108.044	214.130	227.078	103.221	-35.041	262.984	772.059	375.454	265.539	561.596	-8.983	-186.332	767.177	466.753	247.961	52.097
585	5.84000	370.858	-200.376	561.918	178.630	201.076	1346.102	475.315	-211.590	50.177	178.666	-135.315	1324.316	227.332	-175.114	108.067	214.042	227.046	103.159	-36.913	263.299	766.061	375.890	265.811	561.336	-10.729	-186.408	761.363	466.668	247.967	52.589
586	5.85000	371.153	-199.973	561.625	176.403	200.715	1339.885	475.238	-211.540	50.929	176.358	-135.676	1318.077	227.150	-174.943	108.138	214.004	227.013	103.135	-38.787	263.652	760.289	376.180	266.013	561.108	-12.591	-186.418	755.741	466.597	248.017	52.990
587	5.86000	371.309	-199.569	561.365	174.140	200.410	1333.792	475.110	-211.494	51.795	173.918	-135.909	1311.842	226.885	-174.869	108.210	213.909	227.005	103.155	-40.722	264.446	755.010	376.321	266.193	560.857	-14.508	-186.511	750.381	466.527	247.931	53.431
588	5.87000	371.285	-199.260	561.152	171.889	200.168	1327.816	475.025	-211.366	52.532	171.530	-136.099	1305.968	226.669	-174.676	108.187	213.787	226.970	103.137	-42.636	264.927	749.615	376.328	266.344	560.687	-16.506	-186.511	745.065	466.440	247.914	53.881
589	5.88000	371.030	-199.054	560.969	169.634	199.994	1321.973	474.986	-211.186	53.056	169.118	-136.141	1300.078	226.520	-174.490	108.178	213.667	226.908	103.082	-44.577	265.385	744.329	376.135	266.497	560.515	-18.473	-186.454	739.852	466.390	247.918	54.353
590	5.89000	370.711	-199.008	560.760	167.301	199.929	1316.282	474.929	-211.015	53.632	166.719	-136.091	1294.422	226.366	-174.374	108.199	213.499	226.790	102.941	-46.574	265.850	739.167	375.779	266.630	560.447	-20.494	-186.298	734.627	466.276	247.832	55.016
591	5.90000	370.196	-199.038	560.638	164.947	199.869	1310.787	474.836	-211.012	54.242	164.273	-136.030	1288.854	226.177	-174.349	108.228	213.292	226.829	102.975	-48.665	266.268	734.132	375.353	266.742	560.514	-22.535	-185.979	729.453	466.151	247.673	55.742
592	5.91000	369.659	-199.150	560.588	162.442	199.931	1305.490	474.695	-211.011	54.910	161.750	-135.891	1283.401	225.937	-174.291	108.239	213.105	226.925	103.054	-50.769	266.618	729.185	374.796	266.818	560.597	-24.525	-185.711	724.443	466.066	247.611	56.388
593	5.92000	368.944	-199.245	560.535	159.900	199.818	1300.183	474.607	-210.961	55.478	159.156	-135.817	1278.081	225.656	-174.314	108.277	212.963	226.917	103.060	-52.906	266.958	724.371	374.223	266.872	560.668	-26.522	-185.464	719.571	465.987	247.484	56.823
594	5.93000	368.212	-199.323	560.508	157.225	199.794	1295.008	474.528	-210.879	55.995	156.465	-135.771	1272.837	225.473	-174.278	108.260	212.916	226.791	102.991	-55.023	267.278	719.636	373.615	266.898	560.673	-28.482	-185.219	714.715	465.961	247.382	57.074
595	5.94000	367.411	-199.327	560.485	154.493	199.800	1289.973	474.472	-210.823	56.402	153.699	-135.717	1267.741	225.350	-174.231	108.257	212.885	226.683	102.928	-57.060	267.633	714.951	372.983	266.939	560.737	-30.414	-184.996	710.007	465.947	247.330	57.247
596	5.95000	366.510	-199.249	560.468	151.674	199.844	1285.022	474.430	-210.844	56.649	150.838	-135.690	1262.843	225.261	-174.167	108.243	212.890	226.707	102.953	-59.004	268.007	710.284	372.422	266.946	560.780	-32.396	-184.779	705.339	465.942	247.248	57.225
597	5.96000	365.592	-199.053	560.469	148.723	199.881	1280.165	474.407	-210.881	56.816	147.821	-135.613	1258.016	225.183	-174.122	108.268	212.936	226.685	102.962	-60.842	268.432	705.585	371.859	266.871	560.768	-34.395	-184.587	700.787	465.964	247.239	57.075
598	5.97000	364.654	-198.841	560.510	145.618	199.978	1275.379	474.366	-210.853	57.062	144.708	-135.571	1253.408	225.133	-174.013	108.315	212.930	226.667	102.954	-62.571	268.838	700.914	371.316	266.850	560.791	-36.440	-184.322	696.268	465.959	247.196	57.109
599	5.98000	363.697	-198.573	560.577	142.355	200.174	1270.708	474.336	-210.896	57.166	141.399	-135.451	1248.912	225.065	-173.900	108.337	212.949	226.624	102.871	-64.221	269.261	696.218	370.760	266.749	560.783	-38.554	-184.041	691.811	465.990	247.005	57.055
600	5.99000	362.767	-198.276	560.666	138.986	200.450	1266.168	474.339	-210.967	57.040	137.969	-135.339	1244.560	225.069	-173.838	108.389	213.016	226.649	102.859	-65.832	269.707	691.644	370.195	266.585	560.816	-40.641	-183.783	687.431	466.071	246.804	56.894
601	6.00000	361.829	-198.001	560.700	135.518	200.788	1261.853	474.376	-210.967	56.946	134.389	-135.192	1240.383	225.105	-173.730	108.391	213.166	226.656	102.873	-67.426	270.159	687.141	369.621	266.357	560.880	-42.699	-183.519	683.095	466.173	246.589	56.595
602	6.01000	360.924	-197.713	560.726	131.914	201.230	1257.751	474.425	-210.863	56.778	130.680	-135.078	1236.207	225.153	-173.649	108.424	213.326	226.602	102.835	-69.047	270.628	682.770	368.994	266.058	560.951	-44.710	-183.198	678.758	466.263	246.408	56.098
603	6.02000	360.004	-197.509	560.791	128.246	201.550	1253.626	474.439	-210.783	56.701	126.863	-134.925	1232.093	225.186	-173.527	108.439	213.506	226.562	102.777	-70.696	271.005	678.485	368.336	265.762	561.084	-46.635	-182.899	674.427	466.410	246.259	55.535
604	6.03000	359.074	-197.333	560.825	124.429	201.962	1249.677	474.435	-210.764	56.757	122.831	-134.801	1228.151	225.132	-173.493	108.451	213.701	226.596	102.764	-72.333	271.348	674.317	367.658	265.498	561.198	-48.460	-182.639	670.216	466.563	246.020	55.030
605	6.04000	358.102	-197.205	560.950	120.477	202.365	1245.863	474.420	-210.759	56.761	118.666	-134.637	1224.265	225.078	-173.452	108.513	213.878	226.660	102.802	-74.046	271.670	670.138	366.952	265.267	561.290	-50.314	-182.385	666.109	466.690	245.851	54.576
606	6.05000	357.071	-197.138	561.117	116.383	202.745	1242.249	474.433	-210.771	56.631	114.435	-134.621	1220.638	225.075	-173.405	108.532	214.018	226.653	102.766	-75.739	271.940	666.031	366.214	265.147	561.356	-52.159	-182.241	662.175	466.804	245.667	54.064
607	6.06000	356.037	-197.159	561.293	112.209	203.126	1238.915	474.478	-210.791	56.410	110.062	-134.595	1217.247	225.117	-173.420	108.569	214.157	226.673	102.716	-77.414	272.193	661.984	365.444	265.174	561.462	-54.055	-182.029	658.600	466.905	245.543	53.634
608	6.07000	354.961	-197.348	561.621	107.987	203.587	1235.891	474.528	-210.852	56.045	105.684	-134.799	1214.499	225.208	-173.445	108.596	214.290	226.683	102.710	-79.021	272.479	658.150	364.676	265.272	561.516	-55.964	-181.885	655.403	466.994	245.377	53.227
609	6.08000	353.888	-197.690	561.984	103.755	204.223	1233.326	474.601	-210.964	55.557	101.156	-134.890	1211.969	225.303	-173.526	108.614	214.368	226.706	102.669	-80.476	272.511	654.525	363.955	265.607	561.682	-57.837	-181.760	652.850	467.075	245.243	52.929
610	6.09000	352.862	-198.134	562.284	99.485	204.999	1231.290	474.647	-211.041	55.097	96.646	-135.078	1210.099	225.400	-173.686	108.642	214.441	226.827	102.698	-81.940	272.909	652.038	363.214	266.080	561.879	-59.647	-181.588	650.869	467.138	245.219	52.606
611	6.10000	351.873	-198.790	562.656	95.301	205.985	1229.883	474.685	-211.205	54.725	92.243	-135.347	1208.830	225.451	-173.853	108.629	214.586	226.998	102.712	-83.291	273.190	650.259	362.474	266.780	562.061	-61.245	-181.528	649.483	467.218	245.274	52.162
612	6.11000	350.878	-199.591	563.044	91.241	207.103	1229.214	474.693	-211.353	54.401	87.996	-135.823	1208.268	225.441	-174.072	108.673	214.709	227.240	102.780	-84.523	273.413	649.244	361.717	267.721	562.286	-62.752	-181.492	648.752	467.298	245.282	51.611
613	6.12000	349.857	-200.395	563.471	87.393	208.282	1229.164	474.745	-211.492	53.883	83.988	-136.364	1208.309	225.505	-174.337	108.767	214.899	227.440	102.760	-85.676	273.478	648.895	360.857	268.821	562.562	-64.132	-181.505	648.419	467.421	245.348	50.853
614	6.13000	348.832	-201.210	563.942	83.794	209.446	1229.625	474.844	-211.509	52.904	80.509	-137.182	1208.960	225.685	-174.641	108.805	215.182	227.673	102.691	-86.862	273.409	649.056	359.970	269.957	562.908	-65.462	-181.460	648.419	467.600	245.339	49.528
615	6.14000	347.716	-201.893	564.476	80.440	210.527	1230.414	475.013	-211.521	51.782	77.154	-137.658	1210.008	226.008	-174.886	108.841	215.583	228.053	102.750	-88.138	273.220	649.585	358.866	270.990	563.396	-66.929	-181.450	648.825	467.823	245.334	47.981
616	6.15000	346.585	-202.427	565.077	77.267	211.466	1231.441	475.159	-211.456	50.956	73.870	-137.753	1211.294	226.189	-175.117	108.913	215.790	228.338	102.854	-89.531	272.934	650.246	357.645	271.842	564.008	-68.403	-181.378	649.319	467.950	245.342	46.913
617	6.16000	345.466	-202.724	565.646	74.187	212.315	1232.562	475.234	-211.446	50.364	70.577	-137.558	1212.685	226.274	-175.345	109.042	215.911	228.592	103.014	-91.076	272.653	650.929	356.291	272.564	564.754	-69.965	-181.271	649.930	468.002	245.360	46.370
618	6.17000	344.454	-202.860	566.125	71.154	213.012	1233.727	475.282	-211.406	49.981	67.282	-137.361	1213.990	226.289	-175.521	109.133	215.827	228.756	103.047	-92.730	272.347	651.404	354.829	273.124	565.425	-71.531	-181.219	650.463	468.132	245.223	46.181
619	6.18000	343.476	-202.870	566.595	68.161	213.611	1234.852	475.334	-211.373	49.602	63.953	-137.071	1215.057	226.308	-175.645	109.230	215.654	228.870	103.102	-94.446	272.073	651.662	353.344	273.639	565.954	-73.073	-181.190	650.810	468.149	245.162	46.133
620	6.19000	342.602	-202.693	566.956	65.163	214.063	1235.751	475.391	-211.338	49.139	60.553	-136.880	1215.772	226.367	-175.724	109.245	215.613	228.928	103.087	-96.114	271.768	651.620	351.858	274.082	566.388	-74.512	-181.237	651.009	468.172	245.148	45.809
621	6.20000	341.756	-202.411	567.364	62.104	214.261	1236.355	475.484	-211.283	48.585	57.068	-136.775	1216.195	226.494	-175.775	109.278	215.714	229.037	103.184	-97.702	271.508	651.365	350.513	274.414	566.832	-75.858	-181.468	650.974	468.259	245.281	45.251
622	6.21000	341.061	-201.981	567.749	58.897	214.214	1236.662	475.632	-211.260	47.794	53.601	-136.776	1216.411	226.696	-175.831	109.362	216.012	229.167	103.181	-99.162	271.236	650.894	349.349	274.720	567.339	-77.052	-181.653	650.662	468.385	245.438	44.243
623	6.22000	340.398	-201.473	568.148	55.553	214.059	1236.590	475.777	-211.216	46.846	50.195	-136.867	1216.496	227.045	-175.831	109.403	216.410	229.306	103.366	-100.605	271.010	650.238	348.285	274.966	567.901	-78.291	-181.833	650.141	468.597	245.626	42.779
624	6.23000	339.745	-200.945	568.521	52.117	213.944	1236.219	475.958	-211.251	46.024	46.815	-136.942	1216.496	227.469	-175.878	109.500	216.998	229.319	103.433	-101.996	270.835	649.433	347.284	275.106	568.418	-79.558	-182.024	649.324	468.851	245.723	41.495
625	6.24000	339.174	-200.391	568.865	48.570	213.977	1235.594	476.105	-211.353	45.078	43.399	-137.037	1216.290	227.869	-175.915	109.663	217.287	229.330	103.610	-103.407	270.703	648.407	346.299	275.134	568.862	-80.885	-182.268	648.300	468.986	245.713	40.822
626	6.25000	338.608	-199.866	569.117	44.976	214.222	1234.743	476.275	-211.312	44.195	39.815	-137.051	1215.728	228.313	-175.794	109.683	217.417	229.337	103.679	-104.771	270.598	647.211	345.401	275.129	569.163	-82.162	-182.492	647.011	469.073	245.727	40.341
627	6.26000	338.054	-199.335	569.259	41.300	214.518	1233.754	476.438	-211.246	43.488	36.090	-136.955	1214.798	228.680	-175.804	109.823	217.489	229.308	103.738	-106.115	270.528	645.849	344.594	275.032	569.392	-83.358	-182.584	645.557	469.111	245.707	39.941
628	6.27000	337.586	-198.924	569.400	37.556	214.788	1232.648	476.537	-211.212	43.138	32.386	-136.798	1213.929	228.851	-175.720	109.878	217.556	229.351	103.780	-107.458	270.447	644.382	343.864	274.908	569.613	-84.509	-182.648	643.983	469.175	245.710	39.672
629	6.28000	337.056	-198.599	569.501	33.838	215.060	1231.582	476.564	-211.187	43.003	28.804	-136.829	1212.889	228.868	-175.666	109.922	217.631	229.460	103.951	-108.716	270.442	642.839	343.210	274.874	569.898	-85.569	-182.705	642.509	469.222	245.698	39.461
630	6.29000	336.623	-198.300	569.537	30.242	215.290	1230.551	476.577	-211.154	42.903	25.417	-137.002	1212.024	228.841	-175.655	109.935	217.702	229.439	103.971	-109.901	270.466	641.312	342.918	275.221	570.214	-86.542	-182.772	641.057	469.259	245.715	39.280
631	6.30000	336.137	-198.175	569.578	26.901	215.374	1229.552	476.573	-211.141	42.785	22.251	-137.351	1211.205	228.844	-175.644	109.945	217.789	229.430	104.016	-111.010	270.455	639.930	342.206	275.212	570.485	-87.501	-182.803	639.771	469.295	245.707	39.065
632	6.31000	335.693	-198.118	569.707	23.762	215.413	1228.617	476.617	-211.151	42.613	19.366	-137.768	1210.577	228.873	-175.623	109.979	217.891	229.428	104.083	-111.979	270.452	638.778	341.549	275.340	570.777	-88.397	-182.843	638.662	469.354	245.724	38.811
633	6.32000	335.193	-198.195	569.897	20.919	215.533	1227.826	476.675	-211.140	42.312	16.710	-138.204	1209.999	228.961	-175.603	110.006	218.022	229.367	104.162	-112.789	270.388	637.869	340.900	275.531	570.997	-89.259	-182.928	637.816	469.530	245.590	38.382
634	6.33000	334.786	-198.357	570.083	18.365	215.781	1227.216	476.750	-211.165	41.846	14.286	-138.612	1209.602	229.147	-175.515	110.057	218.213	229.336	104.284	-113.501	270.299	637.246	340.370	275.839	571.209	-90.009	-183.081	637.151	469.610	245.534	38.004
635	6.34000	334.273	-198.646	570.271	16.078	216.106	1226.851	476.858	-211.147	41.361	12.150	-138.926	1209.288	229.380	-175.473	110.149	218.332	229.293	104.413	-114.175	270.175	636.870	339.805	276.163	571.399	-90.755	-183.135	636.649	469.687	245.537	37.762
636	6.35000	333.829	-199.066	570.436	13.981	216.322	1226.654	476.955	-211.152	40.935	10.202	-139.136	1209.204	229.578	-175.488	110.242	218.431	229.263	104.443	-114.866	270.008	636.690	339.283	276.571	571.582	-91.451	-183.236	636.298	469.739	245.513	37.617
637	6.36000	333.337	-199.569	570.601	12.058	216.408	1226.679	477.042	-211.166	40.564	8.400	-139.306	1209.299	229.727	-175.519	110.338	218.454	229.317	104.502	-115.484	269.859	636.635	338.724	276.982	571.651	-92.012	-183.241	636.014	469.751	245.516	37.585
638	6.37000	332.886	-200.140	570.674	10.285	216.410	1226.882	477.082	-211.178	40.301	6.734	-139.439	1209.488	229.775	-175.590	110.429	218.446	229.400	104.577	-116.070	269.733	636.719	338.168	277.425	571.666	-92.565	-183.211	635.835	469.753	245.526	37.569
639	6.38000	332.352	-200.768	570.736	8.648	216.356	1227.210	477.137	-211.176	40.089	5.116	-139.548	1209.757	229.742	-175.966	110.710	218.457	229.416	104.513	-116.652	269.529	636.731	337.649	277.826	571.680	-93.066	-183.269	635.734	469.759	245.487	37.579
640	6.39000	331.798	-201.410	570.742	7.109	216.291	1227.614	477.163	-211.150	39.929	3.599	-139.626	1210.171	229.788	-175.815	110.542	218.430	229.428	104.488	-117.189	269.399	636.786	337.511	278.543	571.762	-93.579	-183.281	635.764	469.729	245.481	37.563
641	6.40000	331.254	-202.072	570.737	5.600	216.231	1228.049	477.175	-211.156	39.874	2.166	-139.736	1210.551	229.752	-175.889	110.507	218.430	229.493	104.516	-117.595	269.336	636.844	337.030	278.899	571.797	-94.056	-183.337	635.815	469.753	245.469	37.565
642	6.41000	330.674	-202.703	570.692	4.110	216.182	1228.423	477.177	-211.163	39.841	0.878	-139.780	1211.090	229.693	-175.991	110.521	218.429	229.476	104.517	-117.995	269.296	636.854	336.616	279.234	571.853	-94.543	-183.351	635.938	469.758	245.478	37.523
643	6.42000	330.162	-203.363	570.711	2.713	216.182	1228.765	477.171	-211.154	39.834	-0.266	-139.776	1211.516	229.637	-176.104	110.488	218.470	229.444	104.542	-118.238	269.278	636.901	336.210	279.535	571.934	-95.021	-183.395	636.072	469.772	245.455	37.445
644	6.43000	329.687	-203.963	570.705	1.432	216.217	1229.027	477.166	-211.165	39.820	-1.375	-139.769	1211.832	229.585	-176.244	110.499	218.504	229.389	104.636	-118.452	269.319	636.959	335.884	279.772	572.031	-95.442	-183.390	636.106	469.801	245.474	37.337
645	6.44000	329.330	-204.549	570.740	0.296	216.210	1229.275	477.173	-211.156	39.784	-2.378	-139.757	1212.107	229.529	-176.316	110.488	218.559	229.327	104.702	-118.690	269.295	636.992	335.573	280.009	572.138	-95.815	-183.404	636.148	469.833	245.449	37.178
646	6.45000	328.966	-205.041	570.719	-0.777	216.140	1229.514	477.176	-211.158	39.760	-3.311	-139.733	1212.281	229.464	-176.411	110.476	218.667	229.266	104.777	-118.907	269.265	637.039	335.375	280.184	572.253	-96.087	-183.412	636.043	469.886	245.476	37.057
647	6.46000	328.704	-205.490	570.724	-1.706	215.969	1229.697	477.189	-211.153	39.699	-4.162	-139.719	1212.327	229.409	-176.436	110.448	218.743	229.212	104.779	-119.109	269.217	637.070	335.171	280.354	572.284	-96.307	-183.418	635.862	469.904	245.494	36.970
648	6.47000	328.473	-205.895	570.743	-2.560	215.728	1229.803	477.193	-211.159	39.665	-5.025	-139.737	1212.292	229.318	-176.458	110.398	218.794	229.147	104.784	-119.267	269.141	637.041	335.085	280.484	572.268	-96.441	-183.469	635.638	469.935	245.479	36.953
649	6.48000	328.242	-206.284	570.755	-3.288	215.451	1229.835	477.210	-211.139	39.615	-5.815	-139.741	1212.193	229.254	-176.469	110.382	218.784	229.085	104.749	-119.412	269.087	636.972	335.057	280.600	572.191	-96.554	-183.507	635.362	469.926	245.498	36.993
650	6.49000	328.081	-206.577	570.692	-3.957	215.229	1229.813	477.213	-211.140	39.567	-6.501	-139.825	1212.131	229.207	-176.475	110.354	218.828	229.041	104.691	-119.442	269.035	636.842	335.067	280.684	572.073	-96.678	-183.582	635.165	469.898	245.472	37.022
651	6.50000	328.007	-206.864	570.646	-4.540	215.088	1229.725	477.210	-211.136	39.526	-7.059	-139.911	1211.985	229.124	-176.502	110.346	218.776	229.003	104.620	-119.370	269.043	636.689	335.152	280.763	571.948	-96.752	-183.637	635.062	469.881	245.466	37.044
652	6.51000	327.982	-207.060	570.576	-5.048	215.023	1229.612	477.236	-211.126	39.467	-7.454	-140.048	1211.794	229.084	-176.515	110.370	218.774	229.007	104.638	-119.245	269.088	636.505	335.235	280.827	571.876	-96.805	-183.687	634.987	469.895	245.443	37.047
653	6.52000	328.020	-207.314	570.495	-5.467	215.011	1229.503	477.248	-211.128	39.423	-7.759	-140.249	1211.556	229.078	-176.511	110.354	218.798	229.009	104.655	-119.117	269.152	636.346	335.345	280.845	571.840	-96.826	-183.732	634.932	469.913	245.472	37.027
654	6.53000	328.118	-207.521	570.401	-5.835	214.940	1229.396	477.262	-211.125	39.369	-7.979	-140.455	1211.303	229.065	-176.546	110.365	218.817	228.977	104.647	-118.982	269.164	636.247	335.479	280.822	571.840	-96.753	-183.793	634.891	469.917	245.448	36.950
655	6.54000	328.241	-207.670	570.333	-6.122	214.921	1229.309	477.272	-211.123	39.309	-8.104	-140.687	1211.073	229.072	-176.553	110.357	218.871	228.993	104.707	-118.861	269.128	636.216	335.642	280.798	571.898	-96.614	-183.853	634.876	469.942	245.430	36.837
656	6.55000	328.361	-207.752	570.281	-6.340	214.800	1229.281	477.286	-211.124	39.265	-8.149	-140.965	1210.839	229.076	-176.555	110.374	218.933	228.895	104.726	-118.724	269.065	636.248	335.801	280.750	571.942	-96.440	-183.948	634.879	469.973	245.419	36.735
657	6.56000	328.575	-207.807	570.185	-6.483	214.707	1229.283	477.310	-211.113	39.185	-8.126	-141.202	1210.682	229.070	-176.556	110.399	218.983	228.869	104.785	-118.580	268.999	636.329	335.925	280.662	572.011	-96.234	-184.053	634.859	470.010	245.428	36.614
658	6.57000	328.814	-207.804	570.130	-6.539	214.617	1229.290	477.326	-211.095	39.128	-8.106	-141.435	1210.494	229.091	-176.568	110.423	219.009	228.801	104.869	-118.442	268.958	636.409	336.039	280.576	572.038	-96.021	-184.134	634.859	470.027	245.417	36.491
