NO_OF_FRAMES	1000
NO_OF_DATA_TYPES	30
FREQUENCY	100
TIME_STAMP	2025-03-04, 13:35:44
DATA_INCLUDED	Position
DATA_TYPES	LR_pos_X	LR_pos_Y	LR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z

Frame	Time	LR_pos_X	LR_pos_Y	LR_pos_Z	HR_pos_X	HR_pos_Y	HR_pos_Z	SR_pos_X	SR_pos_Y	SR_pos_Z	KR_pos_X	KR_pos_Y	KR_pos_Z	LL_pos_X	LL_pos_Y	LL_pos_Z	HL_pos_X	HL_pos_Y	HL_pos_Z	TR_pos_X	TR_pos_Y	TR_pos_Z	TL_pos_X	TL_pos_Y	TL_pos_Z	SL_pos_X	SL_pos_Y	SL_pos_Z	KL_pos_X	KL_pos_Y	KL_pos_Z	
902	9.01000	115.699	-103.227	112.219	77.692	-161.987	999.908	98.495	-111.436	1617.388	263.307	-135.330	574.055	74.695	213.844	102.839	50.544	264.123	1004.351	368.919	-116.671	44.791	326.330	239.495	39.798	86.164	190.992	1650.596	240.040	230.015	565.322
903	9.02000	115.897	-102.744	111.475	78.073	-163.446	1000.735	99.315	-113.187	1618.352	261.118	-134.534	573.846	74.818	213.852	103.034	51.633	262.762	1005.341	368.978	-116.370	44.407	326.398	239.445	39.517	87.429	189.254	1651.678	239.778	228.360	565.800
904	9.03000	116.033	-102.352	110.928	78.443	-164.932	1001.446	100.093	-115.149	1619.463	259.273	-133.539	573.685	75.043	213.799	103.209	52.855	261.296	1006.245	369.021	-116.134	44.380	326.482	239.439	39.210	88.754	187.418	1652.771	239.650	226.674	566.209
905	9.04000	115.864	-102.217	110.654	78.766	-166.461	1002.138	100.947	-117.077	1620.191	257.889	-132.321	573.683	75.220	213.767	103.407	54.155	259.765	1007.065	368.978	-115.886	44.766	326.600	239.422	38.825	90.094	185.468	1653.738	239.600	224.884	566.626
906	9.05000	115.539	-102.363	110.308	79.047	-168.076	1002.825	101.803	-119.190	1620.960	257.078	-130.895	573.861	75.489	213.650	103.619	55.538	258.242	1007.884	368.911	-115.363	45.227	326.694	239.388	38.449	91.379	183.454	1654.605	239.528	222.959	567.051
907	9.06000	115.381	-102.575	109.973	79.345	-169.754	1003.490	102.694	-121.398	1621.681	256.438	-129.368	574.068	75.690	213.469	103.740	56.933	256.664	1008.604	368.884	-114.711	45.606	326.763	239.354	38.170	92.626	181.278	1655.380	239.385	221.014	567.396
908	9.07000	115.324	-102.592	109.444	79.710	-171.466	1004.071	103.222	-123.575	1622.801	255.659	-127.940	574.106	75.778	213.339	103.952	58.404	255.073	1009.407	368.838	-113.857	45.972	326.811	239.365	38.015	93.752	179.061	1656.049	239.166	218.993	567.774
909	9.08000	115.302	-102.436	109.004	80.224	-173.247	1004.587	104.168	-125.893	1623.026	254.671	-126.714	574.068	75.833	213.125	104.090	59.863	253.331	1010.205	368.857	-112.849	46.261	326.830	239.346	37.942	94.773	176.776	1656.755	238.973	216.963	568.142
910	9.09000	115.227	-102.288	108.715	80.909	-175.074	1005.132	105.036	-128.351	1623.961	253.656	-125.536	574.002	75.817	212.955	104.301	61.298	251.460	1011.097	368.910	-111.731	46.600	326.834	239.344	37.910	95.713	174.362	1657.407	238.790	214.971	568.511
911	9.10000	115.171	-102.205	108.427	81.874	-176.945	1005.680	105.835	-130.933	1624.666	252.817	-124.525	574.112	75.801	212.818	104.588	62.661	249.436	1012.067	368.952	-110.684	46.812	326.844	239.356	37.891	96.564	171.954	1658.155	238.648	213.220	568.909
912	9.11000	115.249	-102.200	108.084	83.012	-178.782	1006.317	106.227	-133.645	1625.740	251.954	-123.562	574.364	75.834	212.583	104.871	63.918	247.261	1012.973	368.978	-110.016	46.874	326.857	239.362	37.780	97.359	169.517	1658.937	238.704	211.563	569.269
913	9.12000	115.433	-102.196	107.850	84.371	-180.739	1007.078	107.169	-136.534	1626.216	251.032	-122.818	574.556	75.918	212.480	105.277	65.121	245.047	1013.931	369.012	-109.814	46.679	326.918	239.396	37.552	98.119	166.902	1659.760	238.858	210.076	569.697
914	9.13000	115.590	-102.128	107.654	85.829	-182.800	1007.978	107.751	-139.373	1627.024	249.937	-122.456	574.759	76.135	212.152	105.600	66.257	242.741	1014.829	369.028	-109.755	46.413	327.012	239.454	37.191	98.742	164.356	1660.595	239.249	208.734	570.162
915	9.14000	115.749	-102.068	107.530	87.356	-184.990	1008.965	108.112	-142.193	1628.041	248.976	-122.308	575.005	76.413	211.931	106.157	67.372	240.274	1015.589	369.129	-109.443	46.040	327.147	239.501	36.702	99.409	161.612	1661.501	239.793	207.610	570.757
916	9.15000	115.970	-102.026	107.415	88.904	-187.209	1009.946	108.654	-144.994	1628.520	248.093	-122.522	575.230	76.791	211.614	106.706	68.486	237.883	1016.367	369.202	-109.409	45.476	327.308	239.567	36.263	99.903	158.887	1662.301	240.432	206.586	571.353
917	9.16000	116.115	-102.148	107.255	90.423	-189.492	1010.915	108.976	-147.769	1629.204	247.291	-122.939	575.478	77.155	211.554	107.471	69.521	235.361	1017.113	369.289	-109.530	44.879	327.447	239.642	35.830	100.358	156.053	1663.050	241.161	205.665	572.013
918	9.17000	116.203	-102.297	107.005	91.903	-191.769	1011.711	109.174	-150.464	1630.080	246.402	-123.670	575.579	77.557	211.291	108.148	70.621	232.854	1017.830	369.350	-109.614	44.479	327.583	239.708	35.405	100.632	153.361	1663.772	241.968	204.785	572.592
919	9.18000	116.200	-102.464	106.723	93.301	-194.035	1012.354	109.497	-153.187	1630.588	245.525	-124.657	575.613	77.853	211.124	108.852	71.737	230.347	1018.568	369.400	-109.590	44.186	327.708	239.761	35.001	100.931	150.541	1664.367	242.906	204.031	573.254
920	9.19000	116.161	-102.665	106.496	94.610	-196.379	1012.820	109.662	-155.893	1631.122	244.590	-125.783	575.596	78.244	210.846	109.697	72.871	227.913	1019.226	369.399	-109.587	44.015	327.843	239.812	34.590	101.188	147.799	1664.955	244.174	203.324	573.896
921	9.20000	116.077	-102.900	106.229	95.829	-198.861	1013.152	109.831	-158.587	1631.515	243.621	-126.992	575.532	78.747	210.767	110.957	73.991	225.429	1019.763	369.399	-109.541	43.894	328.029	239.868	34.108	101.451	145.101	1665.470	245.919	202.728	574.763
922	9.21000	115.958	-103.097	105.908	96.894	-201.486	1013.419	110.319	-161.334	1631.718	242.799	-128.231	575.411	79.431	210.552	112.629	75.063	223.078	1020.249	369.397	-109.443	43.731	328.213	239.960	33.670	101.657	142.402	1665.849	248.359	202.209	575.813
923	9.22000	115.924	-103.239	105.651	97.961	-204.111	1013.571	110.448	-164.040	1632.180	242.073	-129.395	575.257	80.339	210.453	114.967	75.988	220.786	1020.694	369.405	-109.387	43.450	328.501	240.056	33.143	101.864	139.668	1666.117	251.709	201.732	577.189
924	9.23000	115.953	-103.345	105.400	98.905	-206.723	1013.613	110.858	-166.716	1632.367	241.423	-130.568	575.179	81.695	210.254	117.902	76.745	218.437	1021.016	369.439	-109.436	43.104	328.858	240.223	32.546	102.108	136.886	1666.341	256.082	201.455	579.090
925	9.24000	115.950	-103.414	105.107	99.810	-209.254	1013.585	111.318	-169.456	1632.639	240.866	-131.721	575.029	83.597	210.263	121.566	77.308	216.112	1021.415	369.473	-109.429	42.825	329.280	240.308	31.868	102.317	134.279	1666.532	261.723	202.369	582.139
926	9.25000	115.954	-103.470	104.885	100.692	-211.754	1013.432	111.953	-172.091	1632.846	240.305	-132.892	574.880	86.059	210.409	125.806	77.628	213.758	1021.876	369.509	-109.393	42.513	329.781	240.509	31.096	102.605	131.587	1666.649	267.814	202.193	584.932
927	9.26000	116.084	-103.477	104.732	101.348	-214.175	1013.117	112.688	-174.709	1633.120	239.817	-133.861	574.617	88.890	210.412	130.122	77.739	211.320	1022.343	369.569	-109.398	42.047	330.276	241.011	30.344	102.881	128.967	1666.695	274.487	202.001	588.034
928	9.27000	116.311	-103.460	104.526	102.237	-216.603	1012.931	113.593	-177.238	1633.276	239.353	-135.005	574.600	92.115	210.486	134.828	77.676	208.914	1022.809	369.673	-109.419	41.402	330.964	241.930	29.470	103.164	126.336	1666.721	281.372	201.759	591.402
929	9.28000	116.550	-103.449	104.399	103.147	-219.002	1012.768	114.644	-179.710	1633.470	239.029	-136.013	574.487	95.821	210.099	139.617	77.522	206.513	1023.205	369.767	-109.464	40.705	331.866	242.978	28.458	103.368	123.719	1666.756	288.310	201.541	594.914
930	9.29000	116.757	-103.435	104.256	104.088	-221.378	1012.687	115.702	-182.200	1633.717	238.802	-136.997	574.386	100.054	208.723	143.873	77.249	204.146	1023.551	369.898	-109.503	40.117	333.663	243.614	27.767	103.423	121.231	1666.713	295.142	201.317	598.553
931	9.30000	116.942	-103.407	104.117	105.055	-223.684	1012.650	116.669	-184.677	1633.871	238.521	-137.954	574.245	104.900	207.523	148.230	77.032	201.902	1023.860	369.965	-109.440	39.666	337.769	242.960	27.485	103.487	118.663	1666.767	301.731	201.141	602.390
932	9.31000	117.097	-103.397	103.973	106.069	-225.937	1012.678	117.762	-187.085	1634.023	238.295	-138.875	574.183	111.631	206.481	152.236	76.680	200.860	1024.750	370.025	-109.436	39.210	344.416	240.191	29.146	103.630	116.019	1666.765	307.904	200.917	606.351
933	9.32000	117.280	-103.420	103.891	107.000	-228.008	1012.616	118.760	-189.463	1634.229	237.922	-139.768	574.077	119.922	205.639	155.569	76.396	199.056	1025.323	370.117	-109.414	38.743	353.598	236.264	33.447	103.625	113.647	1666.915	313.613	200.722	610.483
934	9.33000	117.438	-103.487	103.886	107.876	-230.040	1012.587	119.863	-191.798	1634.626	237.543	-140.679	574.073	129.458	204.754	158.324	76.028	197.381	1026.111	370.190	-109.338	38.339	365.387	231.939	39.942	103.677	111.249	1667.192	319.018	200.443	614.749
935	9.34000	117.554	-103.601	103.904	108.675	-231.948	1012.592	121.022	-194.171	1635.128	237.136	-141.644	574.148	140.473	203.923	160.551	75.547	195.760	1027.116	370.238	-109.419	38.056	379.027	227.975	47.270	103.758	108.930	1667.591	323.980	199.320	618.679
936	9.35000	117.602	-103.758	103.923	109.451	-233.697	1012.706	122.282	-196.555	1635.612	236.618	-142.677	574.291	152.934	203.043	162.268	74.971	194.176	1028.306	370.271	-109.448	37.843	394.131	224.798	54.488	103.916	106.663	1668.141	329.133	198.993	623.388
937	9.36000	117.658	-103.929	103.980	110.093	-235.365	1012.898	123.441	-198.982	1636.279	236.053	-143.585	574.370	166.763	202.221	163.656	74.294	192.593	1029.714	370.314	-109.465	37.596	410.666	222.657	61.923	104.140	104.486	1668.878	334.120	198.712	628.330
938	9.37000	117.755	-104.095	104.021	110.655	-236.939	1013.119	124.751	-201.382	1636.887	235.506	-144.467	574.491	181.852	201.658	164.725	73.567	190.967	1031.240	370.546	-109.337	37.381	428.514	221.438	69.961	104.472	102.250	1669.613	338.963	198.402	633.408
939	9.38000	117.859	-104.160	104.129	111.099	-238.367	1013.344	126.119	-203.710	1637.645	234.899	-145.116	574.681	198.080	201.475	165.703	72.829	189.291	1032.891	370.368	-109.474	37.251	447.405	220.841	78.333	104.756	100.128	1670.437	343.582	197.962	638.518
940	9.39000	117.979	-104.089	104.164	111.561	-239.665	1013.531	127.433	-205.970	1638.203	234.254	-145.504	574.832	215.559	201.662	166.789	72.122	187.537	1034.576	370.413	-109.477	37.023	467.302	220.767	86.691	105.068	97.965	1671.288	348.040	197.448	643.641
941	9.40000	118.178	-103.884	104.228	111.815	-239.975	1013.275	128.858	-208.095	1638.897	233.690	-145.601	574.925	234.000	202.341	168.081	71.421	185.740	1036.284	370.517	-109.454	36.874	488.010	220.950	95.254	105.415	95.801	1671.961	352.310	196.886	648.841
942	9.41000	118.401	-103.579	104.387	112.165	-241.289	1013.245	130.234	-210.037	1639.504	233.068	-145.469	574.985	253.297	203.381	169.701	70.742	183.968	1037.946	370.569	-109.440	36.643	509.438	221.389	104.473	105.743	93.753	1672.666	356.501	196.082	653.981
943	9.42000	118.666	-103.159	104.504	112.521	-242.632	1013.116	131.607	-211.840	1640.093	232.498	-145.089	575.037	273.148	204.875	171.789	70.077	182.192	1039.573	370.626	-109.394	36.438	531.414	222.067	114.983	106.076	91.772	1673.243	360.546	195.024	659.125
944	9.43000	119.053	-102.708	104.599	112.908	-243.989	1012.894	132.885	-213.454	1640.646	231.992	-144.635	575.124	293.454	206.749	174.457	69.371	180.426	1041.106	370.682	-109.386	36.223	553.670	222.894	126.863	106.515	89.830	1673.686	364.540	193.897	664.323
945	9.44000	119.412	-102.187	104.628	113.316	-245.389	1012.658	134.231	-214.878	1641.229	231.565	-144.003	575.121	314.130	208.857	177.631	68.796	178.875	1042.474	370.760	-109.255	35.989	576.040	223.898	139.826	106.910	88.133	1674.196	368.482	192.452	669.524
946	9.45000	119.729	-101.726	104.617	113.658	-246.824	1012.353	135.396	-216.244	1641.618	231.231	-143.423	575.192	335.088	211.284	181.373	67.999	177.094	1043.897	370.828	-109.240	35.796	598.375	224.921	153.322	107.361	86.580	1674.286	372.459	191.636	675.282
947	9.46000	120.081	-101.204	104.579	114.005	-248.246	1011.931	136.683	-217.521	1642.041	230.927	-142.613	575.103	356.188	214.459	186.391	67.144	175.309	1045.183	370.869	-109.255	35.618	620.451	225.839	167.490	107.873	85.086	1674.516	376.259	189.914	680.529
948	9.47000	120.358	-100.856	104.556	114.293	-249.714	1011.467	137.863	-218.735	1642.365	230.772	-141.970	574.988	377.263	217.293	191.527	66.254	173.575	1046.380	370.996	-109.244	35.523	642.174	226.315	182.516	108.408	83.672	1674.592	380.041	188.066	685.746
949	9.48000	120.556	-100.466	104.551	114.606	-251.813	1011.247	139.028	-219.887	1642.727	230.653	-141.469	574.970	398.312	220.714	198.038	65.338	171.791	1047.493	371.017	-109.296	35.445	663.287	226.340	198.272	108.981	82.336	1674.563	383.839	186.086	691.066
950	9.49000	120.766	-100.166	104.589	114.746	-253.369	1010.829	140.251	-221.030	1642.994	230.448	-141.274	574.982	418.851	223.224	204.348	64.443	170.056	1048.495	371.084	-109.290	35.342	683.675	225.797	214.598	109.649	80.950	1674.584	387.615	184.092	696.378
951	9.50000	120.996	-99.862	104.646	114.607	-254.714	1010.421	141.463	-222.043	1643.287	230.318	-141.247	574.901	438.831	225.634	211.255	63.553	168.383	1049.347	371.107	-109.595	35.624	703.139	224.782	231.431	110.293	79.746	1674.262	391.346	182.040	701.684
952	9.51000	121.210	-99.700	104.724	114.388	-256.174	1010.071	142.578	-222.992	1643.443	230.384	-141.449	574.841	458.240	227.933	218.701	62.749	166.717	1050.098	371.154	-109.349	35.283	721.576	223.601	248.535	111.074	78.528	1674.261	394.924	180.008	706.880
953	9.52000	121.398	-99.557	104.764	113.887	-257.637	1009.716	143.836	-223.879	1643.545	230.599	-141.992	574.804	476.949	229.920	226.447	62.053	165.111	1050.715	371.190	-109.350	35.182	738.940	222.444	265.645	111.888	77.494	1673.941	398.411	178.081	712.046
954	9.53000	121.587	-99.481	104.817	113.108	-258.958	1009.252	145.022	-224.635	1643.597	230.869	-142.720	574.686	494.827	231.705	234.553	61.450	163.578	1051.217	371.253	-109.395	34.995	755.230	221.512	282.496	112.740	76.502	1673.572	401.744	176.175	717.139
955	9.54000	121.832	-99.334	104.853	112.125	-260.337	1008.781	146.209	-225.271	1643.651	231.204	-143.787	574.500	511.790	233.206	242.935	60.942	162.098	1051.649	371.167	-109.322	34.727	770.448	220.820	298.920	113.558	75.629	1672.961	404.986	174.295	722.185
956	9.55000	121.998	-99.266	104.855	110.798	-260.934	1008.012	147.363	-225.813	1643.572	231.363	-145.090	574.278	527.784	234.511	251.317	60.524	160.664	1051.995	371.338	-109.317	34.564	784.547	220.348	314.912	114.442	74.733	1672.606	408.112	172.406	727.099
957	9.56000	122.135	-99.293	104.833	109.316	-262.351	1007.451	148.493	-226.241	1643.484	231.591	-146.691	574.073	542.882	235.319	259.493	60.196	159.255	1052.280	371.383	-109.382	34.448	797.574	220.035	330.294	115.290	73.927	1671.844	411.149	170.548	731.927
958	9.57000	122.274	-99.382	104.868	107.760	-263.863	1006.789	149.526	-226.662	1643.202	231.852	-148.278	573.747	556.848	236.199	267.818	59.946	157.872	1052.528	371.415	-109.453	34.322	809.640	219.750	344.971	116.231	73.067	1671.254	414.095	168.706	736.646
959	9.58000	122.362	-99.526	104.815	106.158	-265.380	1006.111	150.456	-227.091	1642.851	232.086	-149.929	573.414	569.558	237.078	276.219	59.666	156.542	1052.678	371.430	-109.529	34.216	820.780	219.537	358.714	117.170	72.285	1670.585	416.928	166.791	741.270
960	9.59000	122.405	-99.644	104.753	104.607	-266.862	1005.428	151.213	-227.597	1642.392	232.391	-151.588	573.005	581.559	237.437	284.181	59.425	155.280	1052.810	371.423	-109.582	34.141	831.103	219.224	371.409	118.092	71.532	1669.689	419.546	164.872	745.801
961	9.60000	122.432	-99.691	104.670	103.095	-268.326	1004.698	152.013	-228.173	1641.952	232.701	-153.211	572.628	592.655	237.552	291.836	59.194	154.096	1052.974	371.428	-109.647	34.084	840.715	218.847	383.201	119.153	70.745	1668.761	421.944	162.970	750.155
962	9.61000	122.446	-99.811	104.623	101.656	-269.768	1003.978	152.822	-228.800	1641.429	233.095	-154.922	572.213	602.936	237.423	299.182	58.887	152.910	1053.161	371.428	-109.701	34.025	849.626	218.194	394.122	120.232	69.961	1667.784	424.107	161.130	754.297
963	9.62000	122.439	-99.968	104.545	100.226	-271.140	1003.289	153.532	-229.532	1640.701	233.675	-156.764	571.878	612.342	237.110	306.188	58.477	151.802	1053.389	371.437	-109.784	33.943	857.652	217.235	404.619	121.263	69.239	1666.671	426.041	159.492	758.197
964	9.63000	122.454	-100.312	104.489	98.802	-272.357	1002.632	154.316	-230.383	1640.071	234.439	-158.786	571.597	621.198	236.271	312.557	57.962	150.762	1053.643	371.471	-109.731	33.627	864.740	215.935	414.807	122.446	68.358	1665.871	427.856	157.915	761.884
965	9.64000	122.496	-100.710	104.462	97.367	-273.420	1001.945	154.866	-231.293	1639.129	235.230	-160.985	571.345	629.006	235.524	318.716	57.305	149.878	1053.863	371.531	-109.997	33.487	871.041	214.307	424.530	123.512	67.537	1664.904	429.602	156.414	765.487
966	9.65000	122.438	-101.314	104.458	95.948	-274.328	1001.335	155.593	-232.319	1638.196	236.035	-163.244	571.085	636.086	234.642	324.546	56.439	149.156	1054.084	371.571	-110.177	33.280	876.663	212.411	433.373	124.638	66.482	1664.019	431.281	154.984	769.038
967	9.66000	122.181	-102.118	104.446	94.455	-275.137	1000.727	156.462	-233.424	1637.164	236.743	-165.820	570.814	642.355	233.680	329.939	55.452	148.605	1054.224	371.591	-110.320	33.149	881.765	210.336	441.198	125.623	65.418	1663.117	432.893	153.653	772.476
968	9.67000	121.841	-102.939	104.430	92.963	-275.740	1000.147	157.277	-234.665	1635.937	237.417	-168.663	570.544	647.858	232.610	334.923	54.384	148.199	1054.138	371.600	-110.484	33.039	886.363	208.101	447.991	126.653	64.029	1662.233	434.450	152.439	775.853
969	9.68000	121.528	-103.812	104.519	91.428	-276.217	999.531	158.148	-236.130	1634.668	238.228	-171.653	570.324	652.580	231.588	339.420	53.310	147.848	1053.930	371.637	-110.619	32.903	890.395	205.682	453.799	127.517	62.553	1661.510	435.851	151.321	779.033
970	9.69000	121.278	-104.705	104.710	89.818	-276.637	998.894	159.080	-237.748	1633.262	239.261	-174.825	570.156	656.537	230.515	343.501	52.257	147.628	1053.635	371.655	-110.742	32.839	893.803	203.170	458.731	128.221	60.977	1660.832	437.134	150.321	782.027
971	9.70000	121.249	-105.514	104.881	88.079	-276.970	998.246	159.994	-239.458	1631.974	240.568	-177.775	570.027	659.722	229.513	347.187	51.289	147.535	1053.298	371.677	-110.867	32.764	896.532	200.717	463.068	129.037	59.174	1660.271	438.278	149.464	784.870
972	9.71000	121.349	-106.083	105.125	86.161	-277.164	997.453	160.830	-241.201	1630.378	241.921	-180.328	569.824	662.189	228.384	350.506	50.405	147.561	1052.999	371.738	-111.007	32.620	898.586	198.299	466.760	129.892	57.259	1659.554	439.313	148.653	787.509
973	9.72000	121.419	-106.426	105.316	84.152	-277.280	996.459	161.679	-242.984	1628.694	243.120	-182.341	569.511	663.926	227.519	353.259	49.664	147.694	1052.845	371.786	-111.069	32.516	900.084	196.174	469.759	130.709	55.341	1658.766	440.323	147.866	790.086
974	9.73000	121.354	-106.527	105.393	82.071	-277.386	995.188	162.365	-244.737	1626.826	244.046	-183.837	568.915	665.114	226.426	355.756	48.984	147.827	1052.790	371.798	-111.119	32.480	901.175	194.328	471.951	131.686	53.356	1658.131	441.277	147.154	792.562
975	9.74000	121.163	-106.553	105.383	80.060	-277.496	993.739	162.929	-246.470	1624.768	244.782	-184.937	568.248	665.741	225.416	357.747	48.412	147.978	1052.718	371.786	-111.136	32.567	901.904	192.785	473.555	132.626	51.385	1657.237	442.221	146.593	794.932
976	9.75000	120.899	-106.705	105.380	78.128	-277.482	992.047	163.551	-248.267	1622.769	245.699	-185.816	567.523	665.884	224.386	359.332	47.852	148.112	1052.600	371.767	-111.154	32.676	902.207	191.559	474.669	133.646	49.414	1656.119	443.046	146.137	797.103
977	9.76000	120.639	-106.931	105.357	76.306	-277.415	990.232	164.050	-250.032	1620.521	247.217	-186.806	566.909	665.549	223.312	360.546	47.185	148.261	1052.352	371.716	-111.179	32.857	902.090	190.513	475.348	134.535	47.494	1654.822	443.763	145.796	799.121
978	9.77000	120.328	-107.368	105.393	74.612	-277.348	988.445	164.591	-251.826	1618.305	249.223	-187.906	566.440	664.826	222.235	361.511	46.406	148.481	1051.998	371.657	-111.160	33.084	901.681	189.630	475.652	135.402	45.486	1653.680	444.356	145.537	801.014
